app_id,name,description,image,developers,publishers,price,metacritic,genres,recommendations,release_date
22670,Alien Breed 3: Descent,Experience the final explosive chapter in the Alien Breed series and uncover the horrifying truth surrounding the existence of the Breed. Launch discount good thru Nov. 24 10am PST.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/22670/header.jpg?t=1668769192,['Team17 Digital Ltd'],['Team17 Digital Ltd'],999,64,['Action'],340,"time.struct_time(tm_year=2010, tm_mon=11, tm_mday=17, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=321, tm_isdst=-1)"
231330,Deadfall Adventures,"Deadfall Adventures is an action-driven first-person shooter, spiced up with elements from action-adventure games. Become an adventurer, hunt for treasures, explore unknown regions of the world and rescue the damsel in distress from the clutches of enemies, both earthly and not-so-earthly.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/231330/header.jpg?t=1561964976,['The Farm 51'],['THQ Nordic'],1999,53,"['Action', 'Adventure']",1232,"time.struct_time(tm_year=2013, tm_mon=11, tm_mday=15, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=319, tm_isdst=-1)"
897820,Reigns: Game of Thrones,Reigns: Game of Thrones is the heir to the award-winning HBO® TV series Game of Thrones® and the smash-hit swipe ‘em up series Reigns from Nerial and Devolver Digital.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/897820/header.jpg?t=1728946888,['Nerial'],"['Devolver Digital', 'Big Fan Games']",399,84,"['Adventure', 'Indie', 'RPG']",895,"time.struct_time(tm_year=2018, tm_mon=10, tm_mday=18, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=291, tm_isdst=-1)"
457140,Oxygen Not Included,"Oxygen Not Included is a space-colony simulation game. Deep inside an alien space rock your industrious crew will need to master science, overcome strange new lifeforms, and harness incredible space tech to survive, and possibly, thrive.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/457140/header.jpg?t=1734644284,['Klei Entertainment'],['Klei Entertainment'],2299,85,"['Indie', 'Simulation']",116148,"time.struct_time(tm_year=2019, tm_mon=7, tm_mday=30, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=211, tm_isdst=-1)"
1345820,Ragnarock,"Lead your viking ship to victory in this rhythm game (PC and VR)! Pound your drums to the sound of epic music, from celtic rock to viking power metal, and set sail against your rivals in multiplayer mode. Will you outrace them all and carve your name on top of the leaderboard?",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1345820/header_alt_assets_9.jpg?t=1734520801,['WanadevStudio'],['WanadevStudio'],2199,87,"['Action', 'Casual', 'Indie']",2556,"time.struct_time(tm_year=2021, tm_mon=7, tm_mday=15, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=196, tm_isdst=-1)"
7940,Call of Duty® 4: Modern Warfare® (2007),"The new action-thriller from the award-winning team at Infinity Ward, the creators of the Call of Duty® series, delivers the most intense and cinematic action experience ever. Call of Duty 4: Modern Warfare arms gamers with an arsenal of advanced and powerful modern day firepower and transports them to the most treacherous hotspots...",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/7940/header.jpg?t=1731698665,['Infinity Ward'],['Activision'],1999,92,['Action'],19555,"time.struct_time(tm_year=2007, tm_mon=11, tm_mday=12, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=316, tm_isdst=-1)"
761910,Worbital,"With the shifting gravity on your side, aim your cannons, blast your enemies and enjoy the fireworks. Worbital is a real-time strategic artillery game in space, peppered with a heavy dose of cosmic chaos. The goal: be the last civilization standing!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/761910/header.jpg?t=1617111303,['Team Jolly Roger'],"['Team Jolly Roger', 'Advanced Interactive Gaming']",1299,76,"['Action', 'Indie', 'Strategy']",383,"time.struct_time(tm_year=2019, tm_mon=1, tm_mday=31, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=31, tm_isdst=-1)"
975470,Silver Chains,Silver Chains is a first-person horror game with a strong emphasis on story and exploration. Search for clues within an old abandoned manor to unravel the truth about the terrible events which have happened.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/975470/header.jpg?t=1717679927,['Cracked Heads Games'],['Headup'],2499,51,"['Adventure', 'Indie']",791,"time.struct_time(tm_year=2019, tm_mon=8, tm_mday=6, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=218, tm_isdst=-1)"
748490,The Legend of Heroes: Trails of Cold Steel II,"Civil war has broken out across Erebonia. After his narrow escape from Trista, Rean will take up his sword again on a journey with his Divine Knight, Valimar, in search of his friends from Class VII and a way to end the conflict before its price becomes far too dear...",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/748490/header.jpg?t=1732061866,['Nihon Falcom'],"['XSEED Games', 'Marvelous USA, Inc.']",4999,81,['RPG'],2391,"time.struct_time(tm_year=2018, tm_mon=2, tm_mday=14, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=45, tm_isdst=-1)"
351910,Valhalla Hills,Lead your people. Survive the wilderness. Fight for honor. Reclaim your eternal reward. A brand new strategy game from the developers of Cultures and The Settlers II.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/351910/header.jpg?t=1716976125,['Funatics Software'],['Daedalic Entertainment'],1299,69,"['Indie', 'Simulation', 'Strategy']",657,"time.struct_time(tm_year=2015, tm_mon=12, tm_mday=2, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=336, tm_isdst=-1)"
1089830,Monster Energy Supercross - The Official Videogame 3,"New ground and in-air physics, new rider models and new animations will create a more immersive experience and enable you to enjoy the Supercross world at its best!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1089830/header.jpg?t=1728478013,['Milestone S.r.l.'],['Milestone S.r.l.'],2499,72,"['Racing', 'Simulation', 'Sports']",933,"time.struct_time(tm_year=2020, tm_mon=2, tm_mday=4, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=35, tm_isdst=-1)"
809890,Shining Resonance Refrain,"Play as Yuma Ilvern and stop the Empire from exploiting the power of the ancient dragons, including the soul of the Shining Dragon within you. With the help of your friends, realize your destiny, save Astoria, and unleash the strength you’ve always had locked away.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/809890/header.jpg?t=1721827529,['SEGA'],['SEGA'],2999,68,"['Adventure', 'RPG']",853,"time.struct_time(tm_year=2018, tm_mon=7, tm_mday=9, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=190, tm_isdst=-1)"
553260,Realpolitiks,"Become the leader of any contemporary country in this streamlined real-time grand strategy game. Use diplomacy, espionage, military and economic power to deal with other nations, while tackling issues such as terrorism, financial crises and medical epidemics, all in an effort to achieve global domination!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/553260/header.jpg?t=1726486964,['Jujubee S.A.'],['Fulqrum Publishing'],1499,52,['Strategy'],865,"time.struct_time(tm_year=2017, tm_mon=2, tm_mday=16, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=47, tm_isdst=-1)"
286750,Zoo Empire,"It's a zoo out there, and you're in charge! Go wild with your imagination running the most exotic, fun and exciting zoo ever.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/286750/header.jpg?t=1681167479,['Enlight Software Limited'],"['Retroism', 'Enlight Software Limited']",699,59,"['Casual', 'Simulation', 'Strategy']",129,"time.struct_time(tm_year=2015, tm_mon=9, tm_mday=3, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=246, tm_isdst=-1)"
237430,Expeditions: Conquistador,"Conquer the New world: In the 16th Century, Spanish explorers and soldiers reached the shores of America. The search for gold, fame, and adventure drove these travelers into a treacherous wilderness where they faced hunger, disease, and dangerous predators. In their wake, the Aztec Empires lay in ruins.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/237430/header.jpg?t=1660136640,['Logic Artists'],['THQ Nordic'],1999,77,"['Indie', 'RPG', 'Strategy']",1144,"time.struct_time(tm_year=2013, tm_mon=5, tm_mday=30, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=150, tm_isdst=-1)"
291690,Empathy: Path of Whispers,"Empathy: Path of Whispers is an atmospheric and story-driven adventure game where you explore a seemingly abandoned world through the emotions and memories of the people who once inhabited it, trying to restore the world’s lost balance by journeying through its past.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/291690/header.jpg?t=1725031189,['Pixel Night'],['Iceberg Interactive'],1950,59,"['Adventure', 'Indie']",153,"time.struct_time(tm_year=2017, tm_mon=5, tm_mday=16, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=136, tm_isdst=-1)"
410320,EARTH DEFENSE FORCE 4.1 The Shadow of New Despair,"It's a fight for the future of the planet between the Ravagers, a merciless swarm of alien invaders, and the Earth Defense Force (EDF) in this third-person shooter.Play as four different classes in over 80 missions with a range of 800 weapons at your disposal.Co-op play supported.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/410320/header.jpg?t=1698821352,['SANDLOT'],['D3PUBLISHER'],1679,79,['Action'],7246,"time.struct_time(tm_year=2016, tm_mon=7, tm_mday=18, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=200, tm_isdst=-1)"
299480,Rogue Stormers,"An action packed platform shooter mashed-up with roguelike and RPG elements, crazy 3D graphics and co-op multiplayer for one to 4 players.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/299480/header.jpg?t=1732704969,['Black Forest Games'],"['HandyGames', 'Black Forest Games']",1999,68,"['Action', 'Indie']",638,"time.struct_time(tm_year=2016, tm_mon=4, tm_mday=21, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=112, tm_isdst=-1)"
523210,A Normal Lost Phone,A Normal Lost Phone is a game about exploring the intimacy of an unknown person whose phone was found by the player.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/523210/header.jpg?t=1721834850,['Accidental Queens'],['PID Games'],299,71,"['Casual', 'Indie']",2168,"time.struct_time(tm_year=2017, tm_mon=1, tm_mday=26, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=26, tm_isdst=-1)"
839770,Phoenix Point,"The acclaimed strategy game from the creator of X-COM. Fight tactical battles on procedural maps against a foe that adapts to your tactics. Manage diplomacy and economy on a global scale. Research, explore, overcome. Now includes Steam Workshop support for mods!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/839770/header.jpg?t=1663608331,['Snapshot Games Inc.'],['Snapshot Games Inc.'],2399,74,"['RPG', 'Strategy']",4441,"time.struct_time(tm_year=2020, tm_mon=12, tm_mday=3, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=338, tm_isdst=-1)"
821880,Idol Manager,Idol Manager is a business sim about conquering the entertainment industry using any means you deem necessary.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/821880/header.jpg?t=1734416211,['Glitch Pitch'],['PLAYISM'],1679,73,"['Indie', 'Simulation', 'Strategy']",3458,"time.struct_time(tm_year=2021, tm_mon=7, tm_mday=26, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=207, tm_isdst=-1)"
294440,Shadowgate,"Thrust into the role of &quot;The Seed of Prophecy,&quot; players travel deep into the living castle, in hopes of defeating the evil that dwells within – the dreaded Warlock Lord.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/294440/header.jpg?t=1654988399,['Zojoi'],['Zojoi'],1499,68,"['Adventure', 'Indie']",479,"time.struct_time(tm_year=2014, tm_mon=8, tm_mday=21, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=233, tm_isdst=-1)"
1127500,Mini Motorways,"Mini Motorways is a strategy simulation game about designing the road map for a growing city. Build a traffic network, one road at a time, to create a bustling metropolis. Redesign your roads and place your motorways to get everyone where they need to go. How long can you keep the city moving?",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1127500/header.jpg?t=1667780984,['Dinosaur Polo Club'],['Dinosaur Polo Club'],819,87,"['Casual', 'Indie', 'Simulation', 'Strategy']",19684,"time.struct_time(tm_year=2021, tm_mon=7, tm_mday=20, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=201, tm_isdst=-1)"
1471960,Room to Grow,Tackle thorny problems in this plant pushing puzzle game. Learn to maneuver like a cactus as you grow your way back to the desert!,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1471960/header.jpg?t=1628313954,['Mischka Kamener'],['Mischka Kamener'],819,76,"['Casual', 'Indie', 'Strategy']",152,"time.struct_time(tm_year=2021, tm_mon=2, tm_mday=25, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=56, tm_isdst=-1)"
226620,Desktop Dungeons,"Each step into the unknown heals you and reveals new obstacles as you guide fresh heros to glorious retirement or ignominious death. Master tactical spells, appease ancient gods and get rich through taxidermy in this award-winning quick-play puzzle-roguelike.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/226620/header.jpg?t=1681842667,['QCF Design'],['QCF Design'],1399,82,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",1112,"time.struct_time(tm_year=2023, tm_mon=4, tm_mday=18, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=108, tm_isdst=-1)"
240760,Wasteland 2: Director's Cut,"From the producer of the original Fallout comes Wasteland 2. With over 80 hours of gameplay, deck out your Ranger squad with devastating weaponry, test the limits of your strategy skills, and bring justice to the Wasteland! The choices are yours…but so are the consequences.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/240760/header.jpg?t=1686191412,['inXile Entertainment'],['inXile Entertainment'],2499,87,"['Adventure', 'Indie', 'RPG', 'Strategy']",4612,"time.struct_time(tm_year=2014, tm_mon=9, tm_mday=18, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=261, tm_isdst=-1)"
346940,Shadowrun: Hong Kong - Extended Edition,"Shadowrun: Hong Kong - Extended Edition is the capstone title in Harebrained Schemes' Shadowrun series - and now includes the all-new, 6+ hr Shadows of Hong Kong Bonus Campaign. Experience the most impressive Shadowrun RPG yet, hailed as one of the best cRPG / strategy games of 2015!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/346940/header.jpg?t=1709815037,['Harebrained Schemes'],['Paradox Interactive'],1999,81,"['Adventure', 'Indie', 'RPG', 'Strategy']",3383,"time.struct_time(tm_year=2015, tm_mon=8, tm_mday=20, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=232, tm_isdst=-1)"
350970,Planet of the Eyes,"An atmospheric narrative-platformer about a service robot stranded on a mysterious planet, Planet of the Eyes features a stunning visual mix of puzzle and platforming challenges, an original musical score, and fully voiced audio logs left by another survivor. Explore the mystery of an unknown world.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/350970/header.jpg?t=1568910318,['Cococucumber'],['Cococucumber'],975,66,"['Action', 'Adventure', 'Indie']",157,"time.struct_time(tm_year=2015, tm_mon=8, tm_mday=24, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=236, tm_isdst=-1)"
312540,Ys VI: The Ark of Napishtim,"Adventurer Adol Christin has washed ashore in yet another mysterious, isolated new land, inhabited by a people who sport long ears and bushy tails...and are none too fond of humans. Experience the very first 3D Ys game as never before, with a whole new gameplay mode unique to this release!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/312540/header.jpg?t=1732664294,['Nihon Falcom'],"['XSEED Games', 'Marvelous USA, Inc.']",1799,76,"['Action', 'Adventure', 'RPG']",1140,"time.struct_time(tm_year=2015, tm_mon=4, tm_mday=28, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=118, tm_isdst=-1)"
270880,American Truck Simulator,"Experience legendary American trucks and deliver various cargoes across sunny California, sandy Nevada, and the Grand Canyon State of Arizona. American Truck Simulator takes you on a journey through the breathtaking landscapes and widely recognized landmarks around the States.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/270880/header.jpg?t=1733498985,['SCS Software'],['SCS Software'],1999,76,"['Indie', 'Simulation']",138030,"time.struct_time(tm_year=2016, tm_mon=2, tm_mday=2, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=33, tm_isdst=-1)"
251990,Long Live The Queen,"Rule the world or die trying!Being a Princess is not an easy job. Being a Queen is even harder. Especially when you're only fourteen years old, and the reason you've inherited the throne is that your royal mother has just met an untimely end.Now power is up for grabs.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/251990/header.jpg?t=1666988646,['Hanako Games'],['Hanako Games'],975,67,"['Indie', 'RPG', 'Simulation', 'Strategy']",5669,"time.struct_time(tm_year=2013, tm_mon=11, tm_mday=8, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=312, tm_isdst=-1)"
651670,Star Renegades,"Star Renegades is a dimension spanning rogue-lite strategy RPG. Outsmart uniquely generated adversaries, forge bonds between heroes and end the cycle!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/651670/header.jpg?t=1726577491,"['Massive Damage, Inc.']",['Raw Fury'],2499,77,"['Action', 'Indie', 'RPG', 'Simulation', 'Strategy']",2371,"time.struct_time(tm_year=2020, tm_mon=9, tm_mday=8, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=252, tm_isdst=-1)"
22380,Fallout: New Vegas,Welcome to Vegas. New Vegas. Enjoy your stay!,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/22380/header.jpg?t=1665072891,['Obsidian Entertainment'],['Bethesda Softworks'],999,84,"['Action', 'RPG']",176793,"time.struct_time(tm_year=2010, tm_mon=10, tm_mday=21, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=294, tm_isdst=-1)"
710920,Darksiders Genesis,"DARKSIDERS: GENESIS gives players their first look at the world of DARKSIDERS before the events of the original game. Furthermore, it introduces the fourth and last horseman STRIFE, as well as Co-op gameplay for the first time in the history of the franchise.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/710920/header.jpg?t=1725285744,['Airship Syndicate'],['THQ Nordic'],2999,77,"['Action', 'Adventure']",9047,"time.struct_time(tm_year=2019, tm_mon=12, tm_mday=5, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=339, tm_isdst=-1)"
216210,Secret Files 3,The bestselling Secret Files franchise celebrates its return! The dream couple Max and Nina have announced their forthcoming wedding.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/216210/header.jpg?t=1642668593,['Animation Arts'],['Ravenscourt'],999,67,['Adventure'],151,"time.struct_time(tm_year=2012, tm_mon=9, tm_mday=13, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)"
503620,Fictorum,"Fictorum is an action RPG featuring destructible environments, a procedural node-based world map, and dynamic magic shaping.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/503620/header.jpg?t=1648560242,['Scraping Bottom Games'],['Scraping Bottom Games'],819,64,"['Action', 'Indie', 'RPG']",1000,"time.struct_time(tm_year=2017, tm_mon=8, tm_mday=9, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=221, tm_isdst=-1)"
355530,Last Word,"In a society where having the last word means having power over others, a small party is disrupted by a gentleman who politely issues orders via one-way intercom.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/355530/header.jpg?t=1726629749,['Twelve Tiles'],['KOMODO'],975,67,"['Adventure', 'Casual', 'Indie', 'RPG']",214,"time.struct_time(tm_year=2015, tm_mon=5, tm_mday=8, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=128, tm_isdst=-1)"
913740,WORLD OF HORROR,Experience the quiet terror of this 1-bit love letter to Junji Ito and H.P. Lovecraft. Navigate a hellish roguelite reality with turn-based combat and unforgiving choices. Experiment with your deck of event cards to discover new forms of cosmic horror in every playthrough. The inevitable awaits...,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/913740/header.jpg?t=1730740660,['panstasz'],"['Ysbryd Games', 'PLAYISM']",1950,77,"['Indie', 'RPG']",8396,"time.struct_time(tm_year=2023, tm_mon=10, tm_mday=19, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=292, tm_isdst=-1)"
1207650,Suzerain,"Assume the role of President Anton Rayne and guide the nation of Sordland. Amidst brewing international conflicts, need for reform, deep-seated corruption, and economic recession, you must make the decisions in this political drama. How will you lead?",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1207650/header.jpg?t=1728063488,['Torpor Games'],"['Torpor Games', 'Fellow Traveller']",1950,81,"['Adventure', 'Indie', 'RPG']",7466,"time.struct_time(tm_year=2020, tm_mon=12, tm_mday=4, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=339, tm_isdst=-1)"
21680,Bionic Commando: Rearmed,"Classic side-scrolling gameplay is reporting back for duty with Bionic Commando Rearmed, a remake of the classic NES game, out now on PC.20 years after the 8-bit classic was released, Bionic Commando Rearmed recreates the world of the original with a complete &quot;2.5D&quot; visual revamp.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/21680/header.jpg?t=1644282960,['Capcom'],['Capcom'],899,86,['Action'],691,"time.struct_time(tm_year=2009, tm_mon=7, tm_mday=28, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=209, tm_isdst=-1)"
765880,The Occupation,"The Occupation is a fixed-time, investigative thriller set in North West England on Saturday 24th October, 1987.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/765880/header.jpg?t=1725434755,['White Paper Games'],['Humble Games'],2999,68,"['Adventure', 'Indie']",174,"time.struct_time(tm_year=2019, tm_mon=3, tm_mday=5, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=64, tm_isdst=-1)"
1530,Multiwinia,"Welcome to Multiwinia: Survival of the Flattest the ultimate retro-arcade multiplayer experience! Choose from a selection of six spectacular action-packed game modes, set in one of the most beautiful game environs you will ever set eyes on.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1530/header.jpg?t=1725115652,['Introversion Software'],['Introversion Software'],975,76,['Indie'],394,"time.struct_time(tm_year=2008, tm_mon=9, tm_mday=19, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=263, tm_isdst=-1)"
353540,Stephen's Sausage Roll,A simple 3d puzzle game.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/353540/header.jpg?t=1589230122,['increpare games'],['increpare games'],2899,90,['Indie'],1246,"time.struct_time(tm_year=2016, tm_mon=4, tm_mday=17, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=6, tm_yday=108, tm_isdst=-1)"
681730,Nowhere Prophet,"Prepare your decks and go on a pilgrimage through the wasteland! Nowhere Prophet is a unique single-player card game. Travel across randomly generated maps and lead your followers in deep tactical combat. Discover new cards and build your deck as you explore this strange, broken world.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/681730/header.jpg?t=1728259650,['Sharkbomb Studios'],['No More Robots'],2099,73,"['Indie', 'RPG', 'Strategy']",684,"time.struct_time(tm_year=2019, tm_mon=7, tm_mday=19, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=200, tm_isdst=-1)"
979310,Disjunction,"In a city driven by corruption, three hardened citizens rise to uncover a conspiracy threatening its fate. Define your playstyle and engage in lethal high-octane combat, or keep out of sight in gripping stealth action.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/979310/header.jpg?t=1650620592,['Ape Tribe Games'],['Fireshine Games'],1599,67,"['Action', 'Indie', 'RPG']",114,"time.struct_time(tm_year=2021, tm_mon=1, tm_mday=28, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=28, tm_isdst=-1)"
241410,CastleStorm,"Welcome to the world of CastleStorm, a super genre mashup of 2D physics destruction mashed with tower defense brawler! CastleStorm was born out of the fond childhood memory of building and destroying LEGO castles.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/241410/header.jpg?t=1727780515,['Zen Studios'],['Zen Studios'],999,73,"['Action', 'Indie', 'Strategy']",1214,"time.struct_time(tm_year=2013, tm_mon=7, tm_mday=29, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=210, tm_isdst=-1)"
11040,Sherlock Holmes - Nemesis,"This new Sherlock Holmes game sends us to 19th Century London where Arséne Lupin, a young French burglar with an impressive track record, has just challenged Scotland Yard and the most famous of detectives - Sherlock Holmes.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/11040/header.jpg?t=1667212865,['Frogwares'],['Frogwares'],999,71,"['Adventure', 'RPG']",530,"time.struct_time(tm_year=2008, tm_mon=8, tm_mday=7, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=220, tm_isdst=-1)"
265590,The Red Solstice,"2280 A.D. The last few survivors of a ruined Earth seek a new home: Mars, a planet whose inhabitants didn't take too kindly to outsiders. The Red Solstice is a tense, tactical, squad-based action game. Fight to survive with up to 8 players in co-op, or lead your own squad in single-player mode.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/265590/header.jpg?t=1729321125,['Ironward'],['Ironward'],999,74,['Strategy'],851,"time.struct_time(tm_year=2015, tm_mon=7, tm_mday=9, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=190, tm_isdst=-1)"
527230,For The King,For The King is a strategic RPG that blends tabletop and roguelike elements in a challenging adventure that spans the realms. Set off on a single player experience or play cooperatively both online and locally.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/527230/header.jpg?t=1728914940,['IronOak Games'],['Curve Games'],1999,79,"['Adventure', 'Indie', 'RPG', 'Strategy']",28601,"time.struct_time(tm_year=2018, tm_mon=4, tm_mday=19, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=109, tm_isdst=-1)"
763890,Wildermyth,"Wildermyth follows heroes over their whole careers, from their pitchfork days to their powerful primes, and on into old age and memory. It’s a party-based procedural storytelling RPG where tactical combat and story decisions will alter your world and reshape your cast of characters.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/763890/header.jpg?t=1712698154,['Worldwalker Games LLC'],"['Worldwalker Games LLC', 'WhisperGames']",2099,86,"['Indie', 'RPG', 'Strategy']",15408,"time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=-1)"
589780,The Red Strings Club,"The Red Strings Club is a cyberpunk narrative experience about fate and happiness featuring the extensive use of pottery, bartending and impersonating people on the phone to take down a corporate conspiracy.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/589780/header.jpg?t=1728690203,['Deconstructeam'],['Devolver Digital'],1479,80,"['Adventure', 'Indie']",11076,"time.struct_time(tm_year=2018, tm_mon=1, tm_mday=22, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=22, tm_isdst=-1)"
581660,Super Meat Boy Forever,"Super Meat Boy is back! This time around Meat Boy is always running, literally it's an auto-runner. You will jump, dive, slide and punch your way through brutal levels and mean boss fights. We designed 5,000+ levels so you can play the game over and over without seeing the same level twice.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/581660/header.jpg?t=1641929185,['Team Meat'],['Team Meat'],1679,70,"['Action', 'Adventure', 'Indie']",1286,"time.struct_time(tm_year=2022, tm_mon=1, tm_mday=10, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=10, tm_isdst=-1)"
